Unique_ID,Contract ID,Plan ID,Organization Type,Plan Type,Offers Part D,SNP Plan,EGHP,Organization Name,Organization Marketing Name,Plan Name,Parent Organization,Contract Effective Date,Date
H2256-33,H2256,33.0,Local CCP,HMO/HMOPOS,Yes,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Prime Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-29,H2256,29.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Health Plan Senior Care Options (HMO SNP),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-802,H2256,802.0,Local CCP,HMO/HMOPOS,No,No,Yes,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-28,H2256,28.0,Local CCP,HMO/HMOPOS,Yes,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Saver Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-19,H2256,19.0,Local CCP,HMO/HMOPOS,No,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Value No Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-18,H2256,18.0,Local CCP,HMO/HMOPOS,Yes,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Value Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-16,H2256,16.0,Local CCP,HMO/HMOPOS,No,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Prime No Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-15,H2256,15.0,Local CCP,HMO/HMOPOS,Yes,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Prime Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2256-1,H2256,1.0,Local CCP,HMO/HMOPOS,Yes,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Prime Rx Plus (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2247-1,H2247,1.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"UNITEDHEALTHCARE COMMUNITY PLAN, INC.",UnitedHealthcare,UnitedHealthcare Dual Complete (HMO SNP),"UnitedHealth Group, Inc.",01/01/2018,2019-09-01
H2241-9,H2241,9.0,Local CCP,HMO/HMOPOS,Yes,No,No,GOLDEN STATE MEDICARE HEALTH PLAN,Golden State,Golden State (HMO),Golden State Medicare Health Plan,01/01/2010,2019-09-01
H2241-7,H2241,7.0,Local CCP,HMO/HMOPOS,Yes,No,No,GOLDEN STATE MEDICARE HEALTH PLAN,Golden State,Golden State (HMO),Golden State Medicare Health Plan,01/01/2010,2019-09-01
H2237-10,H2237,10.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"INDEPENDENT CARE HEALTH PLAN, INC.",iCare,Lakeland Care +Health (HMO SNP),Independent Care Health Plan Inc.,01/01/2007,2019-09-01
H2256-26,H2256,26.0,Local CCP,HMO/HMOPOS,Yes,No,No,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Basic Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2320-19,H2320,19.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2256-803,H2256,803.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO Rx (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2261-5,H2261,5.0,Local CCP,HMO/HMOPOS,Yes,No,No,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Medicare HMO Blue PlusRx (HMO),"Blue Cross and Blue Shield of Massachusetts, Inc.",01/01/1996,2019-09-01
H2320-16,H2320,16.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2320-15,H2320,15.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare Value (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2320-13,H2320,13.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2320-12,H2320,12.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare Value (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2320-11,H2320,11.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare Value (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2320-8,H2320,8.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2320-7,H2320,7.0,Local CCP,HMO/HMOPOS,Yes,No,No,PRIORITY HEALTH,Priority Health Medicare,PriorityMedicare (HMO-POS),Spectrum Health System,07/01/2005,2019-09-01
H2318-2,H2318,2.0,National PACE,National PACE,Yes,No,No,PACE SOUTHEAST MICHIGAN,PACE Southeast Michigan,PACE Southeast Michigan (PACE),Henry Ford Health System,11/01/2003,2019-09-01
H2318-1,H2318,1.0,National PACE,National PACE,Yes,No,No,PACE SOUTHEAST MICHIGAN,PACE Southeast Michigan,PACE Southeast Michigan (PACE),Henry Ford Health System,11/01/2003,2019-09-01
H2256-808,H2256,808.0,Local CCP,HMO/HMOPOS,No,No,Yes,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION,Tufts Health Plan,Tufts Medicare Preferred HMO (HMO),"Tufts Health Plan, Inc",07/01/1994,2019-09-01
H2292-2,H2292,2.0,Local CCP,Local PPO,Yes,Yes,No,"OXFORD HEALTH INSURANCE, INC.",UnitedHealthcare,UnitedHealthcare Nursing Home Plan 1 (PPO SNP),"UnitedHealth Group, Inc.",01/01/2019,2019-09-01
H2288-5,H2288,5.0,Local CCP,HMO/HMOPOS,Yes,No,No,BRIGHT HEALTH INSURANCE COMPANY OF NEW YORK,Bright Health,Bright Advantage Assist (HMO),"Bright Health, Inc.",01/01/2019,2019-09-01
H2288-3,H2288,3.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,BRIGHT HEALTH INSURANCE COMPANY OF NEW YORK,Bright Health,Bright Advantage Special Care (HMO SNP),"Bright Health, Inc.",01/01/2019,2019-09-01
H2288-2,H2288,2.0,Local CCP,HMO/HMOPOS,Yes,No,No,BRIGHT HEALTH INSURANCE COMPANY OF NEW YORK,Bright Health,Bright Advantage Plus (HMO),"Bright Health, Inc.",01/01/2019,2019-09-01
H2288-1,H2288,1.0,Local CCP,HMO/HMOPOS,Yes,No,No,BRIGHT HEALTH INSURANCE COMPANY OF NEW YORK,Bright Health,Bright Advantage (HMO),"Bright Health, Inc.",01/01/2019,2019-09-01
H2261-809,H2261,809.0,Local CCP,HMO/HMOPOS,No,No,Yes,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Medicare HMO Blue (HMO),"Blue Cross and Blue Shield of Massachusetts, Inc.",01/01/1996,2019-09-01
H2261-801,H2261,801.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Medicare HMO Blue (HMO),"Blue Cross and Blue Shield of Massachusetts, Inc.",01/01/1996,2019-09-01
H2261-24,H2261,24.0,Local CCP,HMO/HMOPOS,Yes,No,No,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Medicare HMO Blue SaverRx (HMO),"Blue Cross and Blue Shield of Massachusetts, Inc.",01/01/1996,2019-09-01
H2261-23,H2261,23.0,Local CCP,HMO/HMOPOS,Yes,No,No,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Medicare HMO Blue FlexRx (HMO-POS),"Blue Cross and Blue Shield of Massachusetts, Inc.",01/01/1996,2019-09-01
H2261-22,H2261,22.0,Local CCP,HMO/HMOPOS,Yes,No,No,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Medicare HMO Blue ValueRx (HMO),"Blue Cross and Blue Shield of Massachusetts, Inc.",01/01/1996,2019-09-01
H2292-1,H2292,1.0,Local CCP,Local PPO,Yes,Yes,No,"OXFORD HEALTH INSURANCE, INC.",UnitedHealthcare,UnitedHealthcare Nursing Home Plan 1 (PPO SNP),"UnitedHealth Group, Inc.",01/01/2019,2019-09-01
H2185-1,H2185,1.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"LIFEWORKS ADVANTAGE, LLC",LifeWorks Advantage,LifeWorks Advantage I-SNP (HMO SNP),"MFA Lifeworks, LLC",01/01/2017,2019-09-01
H2174-1,H2174,1.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,TRILLIUM COMMUNITY HEALTH PLAN,Trillium Medicare Advantage,Trillium Advantage Dual (HMO SNP),Centene Corporation,01/01/2007,2019-09-01
H2172-805,H2172,805.0,Local CCP,HMO/HMOPOS,No,No,Yes,KAISER FDTN HLTH PLAN OF THE MID-ATLANTIC STATES,Kaiser Permanente,Kaiser Permanente Medicare Advantage GRP w/o D (HMO),"Kaiser Foundation Health Plan, Inc.",01/01/2018,2019-09-01
H1969-803,H1969,803.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,REGENCE BLUESHIELD OF IDAHO,Regence BlueShield of Idaho,Regence Blue MedAdvantage HMO 03 (HMO),"Cambia Health Solutions, Inc.",01/01/2015,2019-09-01
H1969-802,H1969,802.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,REGENCE BLUESHIELD OF IDAHO,Regence BlueShield of Idaho,Regence Blue MedAdvantage HMO 02 (HMO),"Cambia Health Solutions, Inc.",01/01/2015,2019-09-01
H1969-801,H1969,801.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,REGENCE BLUESHIELD OF IDAHO,Regence BlueShield of Idaho,Regence Blue MedAdvantage HMO (HMO),"Cambia Health Solutions, Inc.",01/01/2015,2019-09-01
H1969-4,H1969,4.0,Local CCP,HMO/HMOPOS,Yes,No,No,REGENCE BLUESHIELD OF IDAHO,Regence BlueShield of Idaho,Regence Blue MedAdvantage HMO Plus (HMO),"Cambia Health Solutions, Inc.",01/01/2015,2019-09-01
H1969-2,H1969,2.0,Local CCP,HMO/HMOPOS,Yes,No,No,REGENCE BLUESHIELD OF IDAHO,Regence BlueShield of Idaho,Regence Blue MedAdvantage HMO (HMO),"Cambia Health Solutions, Inc.",01/01/2015,2019-09-01
H1961-804,H1961,804.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Group Medicare (HMO),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1961-803,H1961,803.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Group Medicare (HMO),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1961-802,H1961,802.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Group Medicare (HMO-POS),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1961-801,H1961,801.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Group Medicare (HMO-POS),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1977-1,H1977,1.0,Demo,Medicare-Medicaid Plan HMO/HMOPOS,Yes,No,No,"UPPER PENINSULA HEALTH PLAN, LLC",Upper Peninsula Health Plan (UPHP) MI Health Link,Upper Peninsula Health Plan MI Health Link (Medicare-Medicaid Plan),"DLP Marquette General Hospital, LLC",03/01/2015,2019-09-01
H1961-17,H1961,17.0,Local CCP,HMO/HMOPOS,Yes,No,No,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Choices Gold (HMO-POS),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1961-11,H1961,11.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Secure Choice #011 (HMO SNP),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1961-3,H1961,3.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Secure Health (HMO SNP),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1951-804,H1951,804.0,Local CCP,HMO/HMOPOS,No,No,Yes,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Medicare Employer (HMO),Humana Inc.,06/01/1994,2019-09-01
H1951-801,H1951,801.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Medicare Employer (HMO),Humana Inc.,06/01/1994,2019-09-01
H1951-49,H1951,49.0,Local CCP,HMO/HMOPOS,Yes,No,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus H1951-049 (HMO),Humana Inc.,06/01/1994,2019-09-01
H1951-48,H1951,48.0,Local CCP,HMO/HMOPOS,Yes,No,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus H1951-048 (HMO),Humana Inc.,06/01/1994,2019-09-01
H1951-47,H1951,47.0,Local CCP,HMO/HMOPOS,Yes,No,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus H1951-047 (HMO),Humana Inc.,06/01/1994,2019-09-01
H1951-44,H1951,44.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus - Diabetes and Heart (HMO SNP),Humana Inc.,06/01/1994,2019-09-01
H1951-41,H1951,41.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus SNP-DE H1951-041 (HMO SNP),Humana Inc.,06/01/1994,2019-09-01
H1961-14,H1961,14.0,Local CCP,HMO/HMOPOS,Yes,No,No,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health Choices 65 #14 (HMO),"UnitedHealth Group, Inc.",07/01/1997,2019-09-01
H1951-39,H1951,39.0,Local CCP,HMO/HMOPOS,Yes,No,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Total Care Advantage H1951-039 (HMO),Humana Inc.,06/01/1994,2019-09-01
H1994-1,H1994,1.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage Essential (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-3,H1994,3.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage Essential (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H2001-817,H2001,817.0,Local CCP,Local PPO,No,No,Yes,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,UnitedHealthcare Group Medicare Advantage (PPO),"UnitedHealth Group, Inc.",08/01/2005,2019-09-01
H2001-816,H2001,816.0,Local CCP,Local PPO,Yes,No,Yes,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,UnitedHealthcare Group Medicare Advantage (PPO),"UnitedHealth Group, Inc.",08/01/2005,2019-09-01
H2001-17,H2001,17.0,Local CCP,Local PPO,Yes,No,No,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,UnitedHealthcare MedicareComplete Choice (PPO),"UnitedHealth Group, Inc.",08/01/2005,2019-09-01
H2001-10,H2001,10.0,Local CCP,Local PPO,Yes,No,No,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,AARP MedicareComplete Choice Plan 2 (PPO),"UnitedHealth Group, Inc.",08/01/2005,2019-09-01
H2001-1,H2001,1.0,Local CCP,Local PPO,Yes,No,No,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,AARP MedicareComplete Choice Plan 1 (PPO),"UnitedHealth Group, Inc.",08/01/2005,2019-09-01
H1997-805,H1997,805.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,REGENCE BLUESHIELD,Regence BlueShield,Regence BlueAdvantage HMO 03 (HMO),"Cambia Health Solutions, Inc.",01/01/2014,2019-09-01
H1997-804,H1997,804.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,REGENCE BLUESHIELD,Regence BlueShield,Regence BlueAdvantage HMO 02 (HMO),"Cambia Health Solutions, Inc.",01/01/2014,2019-09-01
H1997-803,H1997,803.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,REGENCE BLUESHIELD,Regence BlueShield,Regence BlueAdvantage HMO (HMO),"Cambia Health Solutions, Inc.",01/01/2014,2019-09-01
H1997-7,H1997,7.0,Local CCP,HMO/HMOPOS,Yes,No,No,REGENCE BLUESHIELD,Regence BlueShield,Regence BlueAdvantage HMO (HMO),"Cambia Health Solutions, Inc.",01/01/2014,2019-09-01
H1994-2,H1994,2.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1997-2,H1997,2.0,Local CCP,HMO/HMOPOS,Yes,No,No,REGENCE BLUESHIELD,Regence BlueShield,Regence BlueAdvantage HMO Plus (HMO),"Cambia Health Solutions, Inc.",01/01/2014,2019-09-01
H1994-802,H1994,802.0,Local CCP,HMO/HMOPOS,No,No,Yes,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-801,H1994,801.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-11,H1994,11.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage - Lung Care (HMO SNP),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-10,H1994,10.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage - Diabetes and Heart Care (HMO SNP),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-9,H1994,9.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage Essential (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-8,H1994,8.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage Enhanced (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-7,H1994,7.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage Enhanced (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-5,H1994,5.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-4,H1994,4.0,Local CCP,HMO/HMOPOS,Yes,No,No,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H1994-803,H1994,803.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"SELECTHEALTH, INC.",SelectHealth,SelectHealth Advantage (HMO),"Intermountain Health Care, Inc.",01/01/2013,2019-09-01
H2001-818,H2001,818.0,Local CCP,Local PPO,Yes,No,Yes,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",UnitedHealthcare,UnitedHealthcare Group Medicare Advantage (PPO),"UnitedHealth Group, Inc.",08/01/2005,2019-09-01
H1951-38,H1951,38.0,Local CCP,HMO/HMOPOS,Yes,No,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Total Care Advantage H1951-038 (HMO),Humana Inc.,06/01/1994,2019-09-01
H1951-33,H1951,33.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus SNP-DE H1951-033 (HMO SNP),Humana Inc.,06/01/1994,2019-09-01
H1944-6,H1944,6.0,Local CCP,HMO/HMOPOS,Yes,No,No,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),"UnitedHealth Group, Inc.",01/01/2008,2019-09-01
H1944-5,H1944,5.0,Local CCP,HMO/HMOPOS,Yes,No,No,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),"UnitedHealth Group, Inc.",01/01/2008,2019-09-01
H1944-4,H1944,4.0,Local CCP,HMO/HMOPOS,Yes,No,No,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),"UnitedHealth Group, Inc.",01/01/2008,2019-09-01
H1944-1,H1944,1.0,Local CCP,HMO/HMOPOS,Yes,No,No,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),"UnitedHealth Group, Inc.",01/01/2008,2019-09-01
H1924-3,H1924,3.0,MSA,MSA,No,No,No,"PORT HOLDINGS, INC.",Lasso Healthcare,Lasso Healthcare (MSA),"Port Holdings, Inc.",01/01/2019,2019-09-01
H1924-2,H1924,2.0,MSA,MSA,No,No,No,"PORT HOLDINGS, INC.",Lasso Healthcare,Lasso Healthcare (MSA),"Port Holdings, Inc.",01/01/2019,2019-09-01
H1924-1,H1924,1.0,MSA,MSA,No,No,No,"PORT HOLDINGS, INC.",Lasso Healthcare,Lasso Healthcare (MSA),"Port Holdings, Inc.",01/01/2019,2019-09-01
H1904-2,H1904,2.0,National PACE,National PACE,Yes,No,No,PACE GREATER NEW ORLEANS,Pace Greater New Orleans,PACE Greater New Orleans (PACE),Catholic Charities Archdiocese of New Orleans,09/01/2007,2019-09-01
H1904-1,H1904,1.0,National PACE,National PACE,Yes,No,No,PACE GREATER NEW ORLEANS,Pace Greater New Orleans,PACE Greater New Orleans (PACE),Catholic Charities Archdiocese of New Orleans,09/01/2007,2019-09-01
H1944-9,H1944,9.0,Local CCP,HMO/HMOPOS,Yes,No,No,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,AARP MedicareComplete (HMO),"UnitedHealth Group, Inc.",01/01/2008,2019-09-01
H1894-2,H1894,2.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"AMERIGROUP WASHINGTON, INC.",AMERIGROUP,Amerivantage Dual Coordination (HMO SNP),Anthem Inc.,01/01/2014,2019-09-01
H1846-802,H1846,802.0,Local CCP,Local PPO,No,No,Yes,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,EGWP MediGold Network Choice Medical Only (PPO),Trinity Health,01/01/2009,2019-09-01
H1846-801,H1846,801.0,Local CCP,Local PPO,Yes,No,Yes,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,EGWP MediGold Network Choice (PPO),Trinity Health,01/01/2009,2019-09-01
H1846-4,H1846,4.0,Local CCP,Local PPO,Yes,No,No,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,MediGold Flexible Choice (PPO),Trinity Health,01/01/2009,2019-09-01
H1787-1,H1787,1.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"GOOD SAMARITAN INSURANCE PLAN OF SOUTH DAKOTA, INC",Great Plains Medicare Advantage,Great Plains Medicare Advantage (HMO SNP),Sanford Health,01/01/2018,2019-09-01
H1777-7,H1777,7.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"CATHOLIC SPECIAL NEEDS PLAN, LLC",ArchCare Advantage,ArchCare  Advantage (HMO SNP),Catholic Health Care System,01/01/2008,2019-09-01
H1737-803,H1737,803.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,Medicare Employer HMO Rx (HMO) - non calendar year (HMO),The Carle Foundation,01/01/2014,2019-09-01
H1737-802,H1737,802.0,Local CCP,HMO/HMOPOS,Yes,No,Yes,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,Medicare Employer HMO Rx (HMO),The Carle Foundation,01/01/2014,2019-09-01
H1737-801,H1737,801.0,Local CCP,HMO/HMOPOS,No,No,Yes,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,Medicare Employer HMO (HMO),The Carle Foundation,01/01/2014,2019-09-01
H1737-1,H1737,1.0,Local CCP,HMO/HMOPOS,Yes,No,No,"HEALTH ALLIANCE - MIDWEST, INC.",Health Alliance Medicare,Health Alliance Medicare Guide HMO Rx (HMO),The Carle Foundation,01/01/2014,2019-09-01
H1894-1,H1894,1.0,Local CCP,HMO/HMOPOS,Yes,No,No,"AMERIGROUP WASHINGTON, INC.",AMERIGROUP,Amerivantage Classic (HMO),Anthem Inc.,01/01/2014,2019-09-01
H1951-34,H1951,34.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus SNP-DE H1951-034 (HMO SNP),Humana Inc.,06/01/1994,2019-09-01
H1944-10,H1944,10.0,Local CCP,HMO/HMOPOS,Yes,No,No,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,AARP MedicareComplete Plan 1 (HMO),"UnitedHealth Group, Inc.",01/01/2008,2019-09-01
H1944-14,H1944,14.0,Local CCP,HMO/HMOPOS,Yes,No,No,"UNITEDHEALTHCARE OF NEW ENGLAND, INC.",UnitedHealthcare,AARP MedicareComplete Plan 2 (HMO),"UnitedHealth Group, Inc.",01/01/2008,2019-09-01
H1951-32,H1951,32.0,Local CCP,HMO/HMOPOS,Yes,Yes,No,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.",Humana,Humana Gold Plus SNP-DE H1951-032 (HMO SNP),Humana Inc.,06/01/1994,2019-09-01
